run_id,agent_id,agent_type,timestep,x,y,z,connected_to,chemo_conc,dist_to_target,synapse_formed
1,1,Target,22,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,23,34.40827993735517,59.53682063863136,33.913358737351174,0,0.2999446618491266,93.11247193193402,0
1,1,Target,23,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,24,35.40410423892243,59.35392305395924,35.02010280619871,0,0.31160075926551073,91.62660205373324,0
1,1,Target,24,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,25,36.38954598547344,59.46561656789098,36.145460137494005,0,0.32357309686629676,90.13311093399072,0
1,1,Target,25,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,26,37.31637660698094,59.299113549464316,37.313048140126284,0,0.33568541988630757,88.65315457995003,0
1,1,Target,26,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,27,38.33703543443714,59.06575251483951,38.38719812288222,0,0.34803135919833783,87.17414394490122,0
1,1,Target,27,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,28,39.333710654690975,59.321649256482715,39.4785987656108,0,0.3606100238726986,85.69538394822625,0
1,1,Target,28,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,29,40.37539343445238,59.488365102024986,40.54494899569174,0,0.3735295599314832,84.20367312825532,0
1,1,Target,29,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,30,41.425234681087915,59.74675616891993,41.58469291291926,0,0.38655761384677867,82.72493799744761,0
1,1,Target,30,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,31,42.563059546645626,59.60419600359401,42.55166301306757,0,0.3998790770307524,81.2371233612435,0
1,1,Target,31,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,32,43.72300521180363,59.71006716724751,43.49681768326066,0,0.41341444244622877,79.7483154389914,0
1,1,Target,32,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,33,44.635016930258985,59.79851416925089,44.68442525869824,0,0.42711022515483554,78.26324013106819,0
1,1,Target,33,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,34,45.79324127568197,59.99160082130263,45.617824375083586,0,0.4409339234167361,76.78407248669404,0
1,1,Target,34,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,35,46.7719446423174,60.0107605445112,46.754386131057736,0,0.4550869134892092,75.28825532066962,0
1,1,Target,35,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,36,47.90842309231266,59.798622560027496,47.710113188452034,0,0.4692406115057491,73.80924874544743,0
1,1,Target,36,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,37,48.88195026703621,59.920068253146525,48.84479190231672,0,0.4836579576020783,72.3181630927058,0
1,1,Target,37,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,38,50.085918873235634,60.02813554565422,49.73292536952549,0,0.4980914727294634,70.83921991555128,0
1,1,Target,38,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,39,51.08017235848283,60.114534084595,50.85274468510399,0,0.5128031429597645,69.34418043008263,0
1,1,Target,39,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,40,52.270286699384236,60.247202816202915,51.75608673728266,0,0.5274636894874194,67.86502639719454,0
1,1,Target,40,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,41,53.270160526190374,60.03793797530026,52.85447672122736,0,0.5422667820697921,66.38056719980088,0
1,1,Target,41,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,42,54.41993617117003,59.84290473704596,53.79786317554375,0,0.5570900506984258,64.90149724549991,0
1,1,Target,42,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,43,55.37596350692417,59.702299622397554,54.94513905127092,0,0.5720558932619519,63.41398704985754,0
1,1,Target,43,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,44,56.31966969269607,59.66151125515434,56.11036647286444,0,0.5871038384262403,61.92241727784715,0
1,1,Target,44,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,45,57.53353854080269,59.62871648567111,56.99096111439415,0,0.6020559197241159,60.442663956654485,0
1,1,Target,45,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,46,58.657120431502605,59.59002493072627,57.98397002596905,0,0.617174197790356,58.94699776368066,0
1,1,Target,46,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,47,59.8628945797122,59.65503602186344,58.873847692583176,0,0.6321200681898197,57.467091759356975,0
1,1,Target,47,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,48,60.718010237741915,59.6566312476412,60.10623345469142,0,0.6470215182578616,55.98843836859381,0
1,1,Target,48,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,49,61.67097543066955,59.45167067855634,61.24634244342399,0,0.66187728783162,54.50927227081144,0
1,1,Target,49,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,50,62.67721335995317,59.30831632697641,62.349490103329096,0,0.6767720322509921,53.01914488523273,0
1,1,Target,50,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,51,63.6158352425286,59.5210088247214,63.50003382824943,0,0.6914749251791578,51.539154127553886,0
1,1,Target,51,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,52,64.79444010082545,59.57316150826233,64.42640885252337,0,0.7061484984641105,50.0509143377044,0
1,1,Target,52,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,53,65.71990064104969,59.76596130904202,65.5910336956841,0,0.7206074895260354,48.57115345861077,0
1,1,Target,53,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,54,66.80925111732085,59.98525315865167,66.59861824525926,0,0.734948151902105,47.08798500666942,0
1,1,Target,54,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,55,67.9535236768987,60.10740370688584,67.5607614533958,0,0.7491690589703933,45.59925852211675,0
1,1,Target,55,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,56,68.88009088573898,59.935685386379696,68.72780302330858,0,0.7631247395036405,44.11805960599785,0
1,1,Target,56,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,57,69.93372562738169,59.73591201891815,69.77658538054796,0,0.7769095816331307,42.63221069063419,0
1,1,Target,57,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,58,71.14495377938364,59.7137420973627,70.66113886020656,0,0.7904100716690108,41.15172425258521,0
1,1,Target,58,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,59,72.05977853234272,59.86685984225419,71.83997329623763,0,0.8036720421271706,39.669393818408054,0
1,1,Target,59,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,60,72.97498147344022,60.035388228520986,73.01640933769029,0,0.816633508164635,38.18988143106371,0
1,1,Target,60,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,61,74.10975090225232,59.95547758347392,73.9941171837474,0,0.8294192080644737,36.69622489632496,0
1,1,Target,61,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,62,75.0572813601079,60.026771382785185,75.15476494496342,0,0.8418592423861015,35.20547734083116,0
1,1,Target,62,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,63,76.09928264985757,60.27197833418305,76.20552983928857,0,0.8538622254616993,33.72677085483653,0
1,1,Target,63,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,64,77.06045847328993,60.142654704844354,77.34982719371347,0,0.865590361409193,32.237761150165376,0
1,1,Target,64,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,65,78.12303540606875,60.07543779433521,78.40643125809518,0,0.877011959179414,30.739054665300046,0
1,1,Target,65,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,66,79.20537654899442,59.827465537666505,79.41491894282564,0,0.8878828120077006,29.260753488935357,0
1,1,Target,66,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,67,80.15380502380954,59.63560316023276,80.56107436696554,0,0.898341485390359,27.782657717656242,0
1,1,Target,67,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,68,81.35856739807173,59.72097200687493,81.4506022089048,0,0.9084058479094063,26.299449128935557,0
1,1,Target,68,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,69,82.2458527782089,59.676196134158275,82.65920461475103,0,0.9179998749345212,24.819705419477454,0
1,1,Target,69,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,70,83.34498015803165,59.598066093360124,83.67695443648958,0,0.9272291110364687,23.323658659612207,0
1,1,Target,70,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,71,84.51867540531363,59.80528872815058,84.58772237956738,0,0.9358646736603863,21.84599792032203,0
1,1,Target,71,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,72,85.68041840190425,59.759727309709575,85.53549733546267,0,0.9440786210335455,20.35509728403747,0
1,1,Target,72,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,73,86.86135696439185,59.82224181201524,86.45825193373418,0,0.9517534743300435,18.86887594640297,0
1,1,Target,73,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,74,88.04420648373846,59.71970048999585,87.37495924354467,0,0.9588682862655296,17.389974713062358,0
1,1,Target,74,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,75,88.92296625035979,59.84593715499947,88.58402730489456,0,0.9654647639952103,15.90750906415806,0
1,1,Target,75,100.0,60.0,100.0,0,1.0,0.0,0
1,2,GrowthCone,76,90.08972219531721,59.72624898163834,89.51909698468533,0,0.971505801947955,14.426984224101531,0
